ArrDelay,Distance,ctime,cwday,cdate
10.0,94,225.0,154,110
4.0,760,150.0,205,110
6.0,213,195.0,205,110
61.0,213,240.0,205,110
28.0,425,285.0,205,110
8.0,508,195.0,205,110
1.0,425,195.0,205,110
64.0,94,270.0,205,110
38.0,1522,225.0,205,110
5.0,589,330.0,205,110
2.0,106,105.0,205,110
4.0,589,180.0,205,110
50.0,288,270.0,205,110
68.0,740,150.0,205,110
17.0,144,105.0,205,110
11.0,187,270.0,205,110
66.0,483,270.0,205,110
23.0,340,300.0,205,110
8.0,187,135.0,205,110
3.0,94,225.0,205,110
2.0,760,150.0,257,110
16.0,213,195.0,257,110
12.0,213,240.0,257,110
7.0,425,285.0,257,110
29.0,94,270.0,257,110
21.0,1522,225.0,257,110
39.0,740,180.0,257,110
12.0,340,180.0,257,110
12.0,106,105.0,257,110
26.0,288,270.0,257,110
9.0,508,120.0,257,110
13.0,740,225.0,257,110
24.0,301,240.0,257,110
5.0,483,210.0,257,110
86.0,209,105.0,308,110
9.0,760,150.0,308,110
13.0,213,195.0,308,110
13.0,425,285.0,308,110
63.0,94,270.0,308,110
26.0,1522,225.0,308,110
8.0,740,225.0,308,110
235.0,740,180.0,308,110
8.0,340,180.0,308,110
15.0,340,105.0,308,110
8.0,106,255.0,308,110
14.0,144,240.0,308,110
85.0,483,270.0,308,110
36.0,184,270.0,308,110
15.0,508,270.0,308,110
51.0,760,150.0,0,110
11.0,213,195.0,0,110
82.0,213,240.0,0,110
45.0,425,285.0,0,110
8.0,508,195.0,0,110
21.0,425,195.0,0,110
44.0,94,270.0,0,110
46.0,1522,225.0,0,110
30.0,589,330.0,0,110
3.0,145,210.0,0,110
7.0,508,270.0,0,110
7.0,740,180.0,0,110
17.0,106,105.0,0,110
51.0,288,270.0,0,110
5.0,267,255.0,0,110
18.0,106,255.0,0,110
51.0,740,300.0,0,110
6.0,144,240.0,0,110
18.0,740,150.0,0,110
65.0,740,225.0,0,110
7.0,187,105.0,0,110
26.0,187,270.0,0,110
88.0,340,300.0,0,110
45.0,94,225.0,0,110
30.0,264,255.0,51,110
6.0,760,150.0,51,110
29.0,213,195.0,51,110
28.0,425,285.0,51,110
5.0,508,195.0,51,110
7.0,425,195.0,51,110
8.0,94,270.0,51,110
8.0,1522,225.0,51,110
7.0,740,180.0,51,110
12.0,589,180.0,51,110
10.0,508,120.0,51,110
16.0,340,105.0,51,110
21.0,213,165.0,51,110
8.0,589,225.0,51,110
18.0,740,300.0,51,110
4.0,425,120.0,51,110
3.0,740,150.0,51,110
7.0,267,105.0,51,110
2.0,288,180.0,51,110
34.0,740,225.0,51,110
5.0,187,105.0,51,110
59.0,301,240.0,51,110
37.0,187,180.0,51,110
34.0,187,270.0,51,110
69.0,94,225.0,51,110
21.0,760,150.0,102,110
10.0,508,195.0,102,110
14.0,94,270.0,102,110
21.0,1522,225.0,102,110
5.0,106,105.0,102,110
5.0,508,120.0,102,110
2.0,425,120.0,102,110
10.0,187,105.0,102,110
7.0,144,105.0,102,110
6.0,187,270.0,102,110
4.0,340,300.0,102,110
1.0,264,105.0,154,110
20.0,209,105.0,154,110
22.0,760,150.0,154,110
9.0,213,195.0,154,110
8.0,508,195.0,154,110
39.0,740,180.0,154,110
2.0,106,105.0,154,110
1.0,288,270.0,154,110
18.0,508,120.0,154,110
32.0,340,105.0,154,110
7.0,213,165.0,154,110
13.0,740,150.0,154,110
73.0,740,225.0,154,110
5.0,187,105.0,154,110
15.0,187,270.0,154,110
14.0,340,300.0,154,110
1.0,760,150.0,205,110
21.0,213,195.0,205,110
2.0,213,240.0,205,110
13.0,1522,225.0,205,110
15.0,589,330.0,205,110
2.0,106,105.0,205,110
8.0,589,180.0,205,110
2.0,340,105.0,205,110
31.0,740,300.0,205,110
18.0,740,225.0,205,110
5.0,187,105.0,205,110
41.0,187,270.0,205,110
16.0,187,135.0,205,110
16.0,213,195.0,257,110
22.0,213,240.0,257,110
21.0,508,195.0,257,110
13.0,1522,225.0,257,110
132.0,288,270.0,257,110
89.0,106,255.0,257,110
10.0,740,225.0,257,110
4.0,301,240.0,257,110
9.0,94,225.0,257,110
6.0,760,150.0,308,120
47.0,213,240.0,308,120
11.0,425,285.0,308,120
259.0,94,270.0,308,120
19.0,1522,225.0,308,120
13.0,740,225.0,308,120
20.0,340,180.0,308,120
14.0,106,105.0,308,120
3.0,508,120.0,308,120
1.0,213,165.0,308,120
12.0,589,210.0,308,120
17.0,106,255.0,308,120
2.0,425,120.0,308,120
2.0,288,180.0,308,120
48.0,483,270.0,308,120
7.0,184,270.0,308,120
61.0,760,150.0,0,120
15.0,213,195.0,0,120
35.0,213,240.0,0,120
13.0,425,285.0,0,120
11.0,508,195.0,0,120
31.0,94,270.0,0,120
24.0,1522,225.0,0,120
13.0,589,330.0,0,120
10.0,288,270.0,0,120
17.0,187,105.0,0,120
34.0,187,270.0,0,120
3.0,340,300.0,0,120
1.0,264,105.0,51,120
205.0,264,255.0,51,120
19.0,209,105.0,51,120
11.0,760,150.0,51,120
30.0,508,195.0,51,120
24.0,425,195.0,51,120
46.0,1522,225.0,51,120
80.0,589,330.0,51,120
248.0,145,210.0,51,120
20.0,740,180.0,51,120
1.0,106,105.0,51,120
18.0,589,180.0,51,120
15.0,508,120.0,51,120
21.0,340,105.0,51,120
9.0,213,165.0,51,120
317.0,589,225.0,51,120
141.0,740,300.0,51,120
2.0,425,120.0,51,120
273.0,426,210.0,51,120
84.0,288,180.0,51,120
11.0,187,105.0,51,120
212.0,301,240.0,51,120
6.0,144,105.0,51,120
94.0,187,180.0,51,120
145.0,483,270.0,51,120
43.0,340,300.0,51,120
19.0,267,180.0,51,120
11.0,760,150.0,102,120
1.0,425,195.0,102,120
1.0,589,180.0,102,120
10.0,267,255.0,102,120
16.0,508,120.0,102,120
7.0,340,105.0,102,120
3.0,589,225.0,102,120
12.0,425,120.0,102,120
23.0,740,150.0,102,120
4.0,267,105.0,102,120
27.0,288,180.0,102,120
13.0,740,225.0,102,120
69.0,187,105.0,102,120
24.0,301,240.0,102,120
5.0,187,180.0,102,120
91.0,187,270.0,102,120
3.0,267,180.0,102,120
9.0,94,225.0,102,120
60.0,264,255.0,154,120
66.0,213,195.0,154,120
12.0,213,240.0,154,120
13.0,508,195.0,154,120
11.0,1522,225.0,154,120
78.0,740,180.0,154,120
6.0,213,165.0,154,120
78.0,267,105.0,154,120
23.0,740,225.0,154,120
12.0,187,180.0,154,120
111.0,187,270.0,154,120
9.0,187,135.0,154,120
5.0,2586,210.0,257,90
12.0,2586,210.0,154,100
9.0,2586,210.0,205,100
35.0,2586,210.0,51,100
32.0,2586,210.0,308,110
17.0,2586,210.0,51,110
39.0,2586,210.0,51,120
9.0,2586,210.0,102,120
20.0,2586,210.0,154,120
11.0,2586,240.0,102,90
26.0,2586,240.0,257,100
11.0,2586,240.0,308,100
19.0,2586,240.0,0,100
15.0,2586,240.0,102,100
2.0,2586,240.0,257,110
21.0,2586,240.0,0,110
2.0,2586,240.0,257,110
9.0,2586,240.0,308,120
30.0,2586,240.0,51,120
67.0,2586,270.0,102,90
108.0,2586,270.0,257,90
4.0,2586,270.0,154,100
3.0,2586,270.0,257,100
16.0,2586,270.0,0,100
30.0,2586,270.0,51,100
19.0,2586,270.0,102,100
1.0,2586,270.0,205,110
61.0,2586,270.0,257,110
55.0,2586,270.0,51,110
20.0,2586,270.0,257,110
315.0,2586,270.0,51,120
172.0,2586,300.0,102,90
20.0,2586,300.0,154,90
75.0,2586,300.0,257,90
90.0,2586,300.0,308,90
83.0,2586,300.0,0,100
25.0,2586,300.0,102,100
14.0,2586,300.0,154,100
51.0,2586,300.0,205,100
236.0,2586,300.0,257,100
20.0,2586,300.0,308,100
18.0,2586,300.0,0,100
23.0,2586,300.0,51,100
29.0,2586,300.0,205,110
17.0,2586,300.0,257,110
30.0,2586,300.0,0,110
12.0,2586,300.0,51,110
1.0,2586,300.0,102,110
15.0,2586,300.0,257,110
307.0,2586,300.0,51,120
9.0,2586,300.0,102,120
11.0,2586,300.0,154,120
1.0,2586,0.0,154,100
20.0,2586,0.0,205,100
59.0,2586,0.0,257,100
12.0,2586,0.0,0,100
55.0,2586,0.0,51,100
336.0,2586,0.0,205,110
38.0,2586,0.0,257,110
12.0,2586,0.0,257,110
7.0,2586,0.0,0,120
54.0,2586,0.0,51,120
7.0,2586,90.0,308,90
37.0,2586,90.0,154,100
27.0,2586,90.0,257,100
26.0,2586,90.0,308,100
85.0,2586,90.0,0,100
126.0,2586,90.0,51,100
43.0,2586,90.0,205,110
3.0,2586,90.0,257,110
4.0,2586,90.0,0,110
5.0,2586,90.0,51,110
28.0,2586,90.0,0,120
5.0,2586,90.0,51,120
138.0,2586,90.0,102,120
4.0,2586,90.0,154,120
1.0,2475,90.0,51,100
5.0,2475,90.0,0,100
9.0,2475,90.0,51,100
11.0,2475,90.0,205,110
28.0,2475,90.0,308,110
9.0,2475,90.0,0,120
41.0,2475,90.0,51,120
16.0,2475,240.0,102,90
2.0,2475,240.0,154,90
6.0,2475,240.0,205,100
16.0,2475,240.0,257,100
7.0,2475,240.0,308,100
2.0,2475,240.0,0,100
44.0,2475,240.0,51,100
6.0,2475,240.0,205,110
3.0,2475,240.0,51,110
3.0,2475,240.0,257,110
46.0,2475,240.0,51,120
2.0,2475,210.0,308,100
23.0,2475,210.0,51,100
6.0,2475,210.0,51,120
67.0,2475,0.0,154,90
13.0,2475,0.0,154,100
147.0,2475,0.0,257,100
11.0,2475,0.0,0,100
5.0,2475,0.0,51,100
17.0,2475,0.0,205,110
2.0,2475,0.0,257,110
62.0,2475,0.0,51,120
19.0,2475,105.0,205,90
35.0,2475,105.0,257,90
20.0,2475,105.0,257,100
16.0,2475,105.0,0,100
16.0,2475,105.0,51,100
13.0,2475,105.0,154,110
47.0,2475,105.0,205,110
21.0,2475,105.0,0,120
74.0,2475,330.0,102,90
44.0,2475,330.0,154,90
21.0,2475,330.0,205,90
37.0,2475,330.0,257,90
22.0,2475,330.0,0,100
159.0,2475,330.0,257,100
26.0,2475,330.0,51,100
34.0,2475,330.0,102,100
181.0,2475,330.0,51,110
3.0,2475,330.0,257,110
221.0,2475,330.0,51,120
20.0,2475,330.0,102,120
10.0,2475,315.0,205,90
79.0,2475,315.0,257,90
7.0,2475,315.0,0,100
3.0,2475,315.0,205,100
194.0,2475,315.0,257,100
27.0,2475,315.0,51,100
12.0,2475,315.0,205,110
43.0,2475,315.0,257,110
17.0,2475,315.0,0,110
4.0,2475,315.0,257,110
25.0,2475,315.0,0,120
250.0,2475,315.0,51,120
1.0,2475,315.0,154,120
83.0,2586,330.0,102,90
20.0,2586,330.0,205,90
18.0,2586,330.0,257,90
143.0,2586,330.0,257,100
25.0,2586,330.0,51,100
15.0,2586,330.0,205,110
11.0,2586,330.0,257,110
19.0,2586,330.0,0,110
16.0,2586,330.0,257,110
110.0,2586,330.0,51,120
201.0,2475,285.0,102,90
79.0,2475,285.0,257,90
114.0,2475,285.0,0,100
2.0,2475,285.0,205,100
282.0,2475,285.0,257,100
27.0,2475,285.0,0,100
29.0,2475,285.0,51,100
5.0,2475,285.0,102,100
11.0,2475,285.0,205,110
1.0,2475,285.0,257,110
18.0,2475,285.0,0,110
1.0,2475,285.0,102,110
6.0,2475,285.0,0,120
336.0,2475,285.0,51,120
16.0,2475,285.0,102,120
152.0,2586,285.0,102,90
92.0,2586,285.0,257,90
18.0,2586,285.0,308,90
23.0,2586,285.0,102,100
77.0,2586,285.0,0,100
1.0,2586,285.0,154,110
65.0,2586,285.0,0,110
17.0,2586,285.0,257,110
296.0,2586,285.0,51,120
94.0,2153,240.0,102,90
56.0,2153,345.0,102,90
15.0,2153,75.0,102,90
3.0,2153,345.0,154,90
32.0,2153,345.0,205,90
57.0,2248,285.0,257,90
125.0,2153,240.0,257,90
29.0,2153,75.0,257,90
25.0,2248,285.0,308,90
149.0,2248,285.0,0,100
76.0,2248,105.0,0,100
2.0,2153,255.0,51,100
25.0,2248,285.0,102,100
13.0,2153,255.0,102,100
16.0,2248,285.0,154,100
6.0,2153,345.0,154,100
35.0,2248,285.0,205,100
62.0,2248,285.0,257,100
156.0,2153,345.0,257,100
2.0,2248,105.0,308,100
30.0,2248,285.0,0,100
3.0,2248,105.0,0,100
34.0,2153,255.0,0,100
22.0,2248,285.0,51,100
6.0,2248,0.0,51,100
16.0,2248,105.0,51,100
103.0,2153,255.0,51,100
25.0,2153,345.0,51,100
200.0,2153,90.0,51,100
27.0,2248,285.0,102,100
6.0,2248,0.0,102,100
7.0,2153,255.0,102,100
10.0,2153,345.0,102,100
9.0,2248,0.0,154,110
9.0,2248,105.0,154,110
8.0,2248,0.0,205,110
1.0,2153,255.0,205,110
13.0,2153,345.0,205,110
6.0,2153,90.0,205,110
33.0,2248,285.0,257,110
6.0,2248,105.0,308,110
6.0,2248,285.0,0,110
34.0,2153,90.0,0,110
2.0,2248,285.0,51,110
10.0,2153,255.0,51,110
23.0,2248,285.0,102,110
69.0,2248,105.0,102,110
11.0,2248,285.0,205,110
18.0,2153,255.0,257,110
3.0,2153,345.0,257,110
10.0,2153,90.0,0,120
269.0,2248,285.0,51,120
42.0,2248,0.0,51,120
61.0,2153,255.0,51,120
80.0,2153,345.0,51,120
24.0,2248,285.0,154,120
9.0,760,0.0,205,110
24.0,1090,255.0,205,110
15.0,1005,210.0,205,110
30.0,1069,270.0,205,110
12.0,1989,210.0,257,110
17.0,760,285.0,257,110
18.0,2475,270.0,257,110
4.0,2248,300.0,257,110
21.0,187,225.0,257,110
5.0,2586,225.0,257,110
19.0,1989,240.0,257,110
1.0,2475,300.0,257,110
44.0,2475,225.0,257,110
87.0,1597,270.0,257,110
180.0,2475,345.0,257,110
24.0,2586,315.0,257,110
12.0,2586,90.0,257,110
1.0,2248,90.0,257,110
16.0,2153,285.0,257,110
2.0,1005,315.0,257,110
3.0,1090,225.0,257,110
4.0,760,195.0,257,110
10.0,1069,330.0,257,110
13.0,1090,255.0,257,110
6.0,1069,270.0,257,110
6.0,1989,210.0,308,110
26.0,760,285.0,308,110
15.0,187,225.0,308,110
65.0,1597,270.0,308,110
69.0,1623,255.0,308,110
17.0,2153,285.0,308,110
51.0,2454,225.0,308,110
6.0,1069,150.0,308,110
6.0,1090,225.0,308,110
68.0,589,270.0,308,110
22.0,760,195.0,308,110
20.0,1090,255.0,308,110
5.0,1069,270.0,308,110
1.0,2586,255.0,0,110
47.0,760,285.0,0,110
37.0,2421,225.0,0,110
4.0,760,345.0,0,110
43.0,944,210.0,0,110
17.0,2248,300.0,0,110
41.0,1069,225.0,0,110
13.0,2446,240.0,0,110
35.0,187,225.0,0,110
2.0,760,225.0,0,110
27.0,944,255.0,0,110
5.0,2475,330.0,0,110
3.0,2475,105.0,0,110
250.0,2248,345.0,0,110
26.0,2421,105.0,0,110
7.0,1069,150.0,0,110
126.0,1005,315.0,0,110
15.0,1090,225.0,0,110
11.0,944,330.0,0,110
40.0,760,195.0,0,110
15.0,1069,330.0,0,110
4.0,1005,210.0,0,110
24.0,1069,270.0,0,110
1.0,1989,210.0,51,110
36.0,760,285.0,51,110
15.0,2421,225.0,51,110
1.0,944,210.0,51,110
16.0,2475,270.0,51,110
40.0,187,225.0,51,110
10.0,589,255.0,51,110
15.0,2475,225.0,51,110
6.0,2475,345.0,51,110
126.0,2586,315.0,51,110
1.0,2153,90.0,51,110
4.0,2454,225.0,51,110
2.0,1090,225.0,51,110
3.0,944,330.0,51,110
12.0,760,195.0,51,110
16.0,760,0.0,51,110
37.0,1090,255.0,51,110
6.0,1069,270.0,51,110
13.0,1989,210.0,102,110
4.0,2421,225.0,102,110
7.0,760,345.0,102,110
22.0,944,210.0,102,110
37.0,1069,225.0,102,110
17.0,2586,225.0,102,110
44.0,2153,285.0,102,110
1.0,1090,225.0,102,110
15.0,760,195.0,102,110
3.0,1069,330.0,102,110
6.0,1005,210.0,102,110
40.0,1069,270.0,102,110
46.0,760,345.0,154,110
21.0,944,210.0,154,110
22.0,1069,225.0,154,110
15.0,2446,240.0,154,110
5.0,1090,225.0,154,110
13.0,760,195.0,154,110
3.0,760,0.0,154,110
37.0,1069,330.0,154,110
20.0,1005,210.0,154,110
5.0,944,135.0,154,110
4.0,1989,210.0,205,110
1.0,760,345.0,205,110
14.0,944,210.0,205,110
6.0,1069,225.0,205,110
39.0,187,225.0,205,110
27.0,2475,345.0,205,110
1.0,2248,345.0,205,110
174.0,2248,90.0,205,110
1.0,2421,300.0,205,110
2.0,1069,150.0,205,110
72.0,1005,315.0,205,110
22.0,1989,105.0,205,110
41.0,1069,330.0,205,110
128.0,1090,255.0,205,110
18.0,1005,210.0,205,110
9.0,1069,270.0,205,110
5.0,2586,255.0,257,110
4.0,1989,210.0,257,110
16.0,944,210.0,257,110
38.0,2248,225.0,257,110
475.0,944,255.0,257,110
2.0,2586,225.0,257,110
1.0,2475,300.0,257,110
19.0,2586,315.0,257,110
13.0,2586,90.0,257,110
9.0,2421,300.0,257,110
5.0,2421,105.0,257,110
2.0,1626,195.0,257,110
9.0,2153,285.0,257,110
2.0,2454,225.0,257,110
1.0,760,315.0,257,110
1.0,1989,345.0,257,110
19.0,1989,105.0,257,110
9.0,1069,330.0,257,110
233.0,1090,255.0,257,110
3.0,1005,210.0,257,110
7.0,944,135.0,257,110
19.0,760,285.0,308,120
8.0,760,345.0,308,120
57.0,1069,225.0,308,120
23.0,1597,270.0,308,120
57.0,1623,255.0,308,120
7.0,2475,105.0,308,120
20.0,2153,285.0,308,120
8.0,1005,315.0,308,120
17.0,589,270.0,308,120
13.0,760,195.0,308,120
5.0,944,255.0,308,120
1.0,760,0.0,308,120
13.0,1989,105.0,308,120
28.0,1090,255.0,308,120
54.0,944,135.0,308,120
17.0,1989,210.0,0,120
21.0,760,270.0,0,120
50.0,760,345.0,0,120
22.0,944,210.0,0,120
11.0,2248,225.0,0,120
5.0,2475,225.0,0,120
176.0,1597,270.0,0,120
25.0,2475,105.0,0,120
31.0,2248,345.0,0,120
13.0,2153,285.0,0,120
9.0,2153,90.0,0,120
4.0,1005,315.0,0,120
2.0,1090,225.0,0,120
16.0,944,330.0,0,120
7.0,760,195.0,0,120
28.0,2586,255.0,51,120
1.0,1989,210.0,51,120
118.0,760,285.0,51,120
61.0,2421,225.0,51,120
16.0,760,345.0,51,120
195.0,944,210.0,51,120
5.0,2475,270.0,51,120
40.0,2248,300.0,51,120
54.0,1069,225.0,51,120
19.0,2248,225.0,51,120
33.0,2446,240.0,51,120
96.0,187,225.0,51,120
144.0,760,225.0,51,120
206.0,944,255.0,51,120
12.0,2586,225.0,51,120
35.0,1989,240.0,51,120
46.0,2475,300.0,51,120
177.0,589,255.0,51,120
34.0,2475,225.0,51,120
36.0,2475,315.0,51,120
179.0,2475,345.0,51,120
47.0,2475,105.0,51,120
94.0,2586,315.0,51,120
28.0,2586,90.0,51,120
42.0,2248,345.0,51,120
98.0,2421,300.0,51,120
15.0,1626,195.0,51,120
18.0,2454,225.0,51,120
74.0,1005,315.0,51,120
33.0,944,330.0,51,120
27.0,760,195.0,51,120
57.0,1069,330.0,51,120
288.0,1090,255.0,51,120
36.0,1005,210.0,51,120
269.0,1069,270.0,51,120
20.0,760,285.0,102,120
38.0,760,345.0,102,120
28.0,944,210.0,102,120
1.0,2475,270.0,102,120
21.0,1069,225.0,102,120
8.0,2446,240.0,102,120
99.0,187,225.0,102,120
12.0,2586,315.0,102,120
4.0,1626,195.0,102,120
7.0,2153,285.0,102,120
2.0,2454,225.0,102,120
12.0,1090,255.0,102,120
1.0,1005,210.0,102,120
14.0,1989,210.0,154,120
8.0,760,285.0,154,120
25.0,187,225.0,154,120
10.0,2586,225.0,154,120
4.0,1989,240.0,154,120
2.0,2475,345.0,154,120
2.0,1626,195.0,154,120
2.0,2454,225.0,154,120
103.0,1090,225.0,154,120
9.0,760,195.0,154,120
1.0,1005,210.0,154,120
4.0,1069,270.0,154,120
53.0,184,225.0,102,90
52.0,184,225.0,257,90
8.0,184,225.0,0,100
9.0,184,210.0,51,100
9.0,184,210.0,102,100
56.0,184,210.0,154,100
59.0,184,210.0,205,100
194.0,184,210.0,257,100
251.0,184,210.0,308,100
59.0,184,210.0,205,110
36.0,184,210.0,257,110
23.0,184,210.0,0,110
11.0,184,210.0,102,110
10.0,184,210.0,257,110
22.0,184,210.0,308,120
13.0,184,210.0,154,120
18.0,740,255.0,257,90
3.0,740,255.0,308,90
42.0,740,255.0,0,100
2.0,740,195.0,205,100
10.0,740,195.0,257,100
15.0,740,195.0,0,100
10.0,740,195.0,154,110
15.0,740,195.0,257,110
2.0,740,195.0,308,110
17.0,740,195.0,0,110
12.0,740,195.0,51,110
5.0,740,195.0,102,110
4.0,740,195.0,154,110
73.0,740,195.0,205,110
13.0,740,195.0,308,120
55.0,740,195.0,51,120
25.0,740,195.0,102,120
108.0,340,240.0,102,90
20.0,340,240.0,154,90
8.0,340,240.0,205,90
87.0,340,240.0,0,100
21.0,340,240.0,51,100
3.0,340,240.0,102,100
136.0,340,240.0,154,100
17.0,340,240.0,205,100
179.0,340,240.0,257,100
50.0,340,240.0,308,100
55.0,340,240.0,51,100
3.0,340,240.0,154,110
11.0,340,240.0,257,110
4.0,340,240.0,308,110
7.0,340,240.0,0,110
5.0,340,240.0,51,110
20.0,340,240.0,205,110
21.0,340,240.0,257,110
233.0,340,240.0,51,120
28.0,340,240.0,154,120
88.0,425,225.0,102,90
5.0,425,225.0,154,90
30.0,425,225.0,257,90
51.0,425,225.0,0,100
7.0,425,210.0,102,100
9.0,425,210.0,154,100
3.0,425,210.0,205,100
39.0,425,210.0,257,100
20.0,425,210.0,102,100
41.0,425,210.0,257,110
34.0,425,210.0,308,110
51.0,425,210.0,0,110
3.0,425,210.0,51,110
2.0,425,210.0,102,110
156.0,425,210.0,51,120
4.0,426,300.0,205,90
72.0,426,300.0,257,90
28.0,426,300.0,51,100
32.0,426,300.0,308,100
13.0,426,300.0,0,100
3.0,426,300.0,102,100
2.0,426,300.0,154,110
9.0,426,300.0,257,110
34.0,426,300.0,257,110
99.0,426,300.0,0,120
78.0,426,300.0,51,120
14.0,187,105.0,154,90
16.0,187,105.0,257,90
9.0,187,105.0,0,100
2.0,187,105.0,51,100
4.0,187,105.0,102,100
24.0,187,105.0,154,100
6.0,187,105.0,257,100
6.0,187,105.0,308,100
27.0,187,105.0,102,100
14.0,187,105.0,257,110
3.0,187,105.0,205,110
11.0,187,105.0,308,120
8.0,187,105.0,0,120
7.0,187,105.0,51,120
1.0,187,105.0,102,120
30.0,187,150.0,102,90
6.0,187,150.0,205,90
26.0,187,150.0,257,90
11.0,187,150.0,0,100
2.0,187,150.0,51,100
4.0,187,150.0,205,100
2.0,187,150.0,257,100
6.0,187,150.0,308,100
5.0,187,150.0,0,100
8.0,187,150.0,102,120
7.0,187,150.0,154,120
6.0,187,315.0,102,90
25.0,187,315.0,154,90
142.0,187,315.0,205,90
29.0,187,315.0,257,90
154.0,187,315.0,0,100
21.0,187,315.0,51,100
4.0,187,315.0,154,100
47.0,187,315.0,257,100
66.0,187,315.0,308,100
5.0,187,315.0,257,110
76.0,187,315.0,0,110
15.0,187,315.0,205,110
9.0,187,315.0,0,120
41.0,187,315.0,51,120
5.0,187,315.0,102,120
94.0,187,270.0,102,90
63.0,187,270.0,154,90
41.0,187,270.0,257,90
4.0,187,270.0,308,90
87.0,187,270.0,0,100
77.0,187,285.0,51,100
20.0,187,285.0,154,100
52.0,187,285.0,205,100
115.0,187,285.0,308,100
39.0,187,285.0,0,100
14.0,187,285.0,51,100
13.0,187,285.0,154,110
16.0,187,285.0,205,110
1.0,187,285.0,257,110
53.0,187,285.0,0,110
13.0,187,285.0,51,110
40.0,187,285.0,154,110
36.0,187,285.0,205,110
33.0,187,285.0,257,110
10.0,187,285.0,308,120
38.0,187,285.0,0,120
63.0,187,285.0,102,120
49.0,187,285.0,154,120
11.0,187,195.0,102,90
44.0,187,195.0,257,90
64.0,187,195.0,0,100
23.0,187,195.0,51,100
4.0,187,195.0,205,100
3.0,187,195.0,257,100
2.0,187,195.0,0,100
1.0,187,195.0,51,100
18.0,187,195.0,102,100
15.0,187,195.0,0,110
2.0,187,195.0,154,110
3.0,187,195.0,102,120
3.0,187,195.0,154,120
16.0,187,255.0,308,90
35.0,187,255.0,308,100
3.0,187,255.0,308,120
79.0,426,240.0,102,90
47.0,426,240.0,257,90
64.0,426,240.0,0,100
34.0,426,210.0,51,100
2.0,426,210.0,154,100
6.0,426,210.0,205,100
195.0,426,210.0,257,100
24.0,426,210.0,308,100
9.0,426,210.0,102,100
6.0,426,210.0,205,110
2.0,426,210.0,257,110
5.0,426,210.0,0,110
22.0,426,210.0,51,110
6.0,426,210.0,257,110
1.0,426,210.0,308,120
50.0,426,210.0,102,120
30.0,426,195.0,51,100
147.0,426,195.0,205,100
53.0,426,180.0,308,100
26.0,426,195.0,205,110
9.0,426,195.0,257,110
3.0,426,180.0,308,110
1.0,426,195.0,0,120
47.0,426,195.0,51,120
3.0,426,195.0,154,120
91.0,187,225.0,102,90
287.0,187,225.0,257,90
32.0,187,225.0,308,90
55.0,187,225.0,0,100
23.0,187,240.0,51,100
2.0,187,240.0,102,100
17.0,187,240.0,154,100
3.0,187,240.0,205,100
91.0,187,240.0,308,100
7.0,187,240.0,51,100
19.0,187,240.0,0,110
13.0,187,240.0,51,110
9.0,187,240.0,154,110
9.0,187,240.0,308,120
27.0,187,240.0,102,120
2.0,426,135.0,102,90
18.0,426,135.0,257,90
5.0,426,135.0,308,90
131.0,426,135.0,0,100
5.0,426,135.0,102,100
10.0,426,135.0,154,100
62.0,426,135.0,205,100
1.0,426,135.0,257,100
22.0,426,135.0,308,100
120.0,426,135.0,0,100
20.0,426,135.0,102,100
1.0,426,135.0,154,110
7.0,426,135.0,205,110
10.0,426,135.0,257,110
9.0,426,135.0,102,120
23.0,426,210.0,102,90
6.0,426,210.0,257,90
31.0,426,270.0,308,100
34.0,426,270.0,308,120
16.0,426,105.0,102,90
3.0,426,105.0,308,90
1.0,426,105.0,0,100
8.0,426,105.0,51,100
5.0,426,105.0,257,100
19.0,426,105.0,308,100
21.0,426,105.0,154,110
4.0,426,105.0,205,110
3.0,426,105.0,308,110
94.0,426,105.0,154,110
4.0,426,105.0,257,110
18.0,892,225.0,102,90
33.0,892,225.0,205,90
17.0,892,225.0,257,90
6.0,892,210.0,257,100
68.0,892,210.0,308,100
2.0,892,210.0,0,100
6.0,892,210.0,51,100
17.0,892,210.0,102,100
9.0,892,210.0,308,110
28.0,892,210.0,102,110
14.0,892,210.0,51,120
2.0,213,165.0,102,90
31.0,213,165.0,0,100
95.0,213,180.0,205,100
10.0,213,180.0,102,100
10.0,213,180.0,154,110
3.0,213,180.0,205,110
70.0,213,180.0,0,110
5.0,213,165.0,308,120
14.0,213,180.0,102,120
72.0,213,180.0,154,120
7.0,213,105.0,102,90
14.0,213,105.0,0,100
6.0,213,105.0,102,100
4.0,213,105.0,102,100
7.0,213,105.0,205,110
38.0,213,270.0,102,90
60.0,213,270.0,257,90
2.0,213,270.0,0,100
15.0,213,270.0,51,100
52.0,213,270.0,154,100
72.0,213,270.0,205,100
58.0,213,285.0,308,100
15.0,213,270.0,51,100
3.0,213,270.0,102,100
6.0,213,270.0,154,110
50.0,213,270.0,205,110
199.0,213,270.0,0,110
7.0,213,270.0,51,110
7.0,213,270.0,154,120
14.0,213,210.0,0,100
3.0,213,210.0,0,100
2.0,213,210.0,308,110
20.0,213,210.0,0,110
8.0,213,210.0,0,120
46.0,213,225.0,102,90
6.0,213,225.0,154,90
38.0,213,225.0,205,90
45.0,213,225.0,257,90
6.0,213,225.0,308,90
58.0,213,225.0,0,100
21.0,213,225.0,51,100
